BINARY is nonNegativeInteger Datatype
BINARY SubClassOf UBERON_0000080 RO_0002202_some_UBERON_0002120
BINARY is UBERON_0000081 Class
BINARY SubClassOf UBERON_0000081 UBERON_0002113,
BINARY SubClassOf UBERON_0000081 UBERON_0004120,
BINARY SubClassOf UBERON_0000081 RO_0002202_some_UBERON_0003220,
BINARY SubClassOf UBERON_0000081 RO_0002202_some_UBERON_0005080,
BINARY SubClassOf UBERON_0000081 RO_0002202_some_UBERON_0005753,
BINARY SubClassOf UBERON_0000081 RO_0002285_some_UBERON_0000080,
BINARY SubClassOf UBERON_0000081 RO_0002492_some_UBERON_0000066
BINARY is UBERON_0000083 Class
BINARY SubClassOf UBERON_0000083 UBERON_0005103
BINARY is UBERON_0000084 Class
BINARY SubClassOf UBERON_0000084 UBERON_0000083,
BINARY SubClassOf UBERON_0000084 UBERON_0007499,
BINARY SubClassOf UBERON_0000084 UBERON_0034969,
BINARY SubClassOf UBERON_0000084 BFO_0000050_some_UBERON_0003074,
BINARY SubClassOf UBERON_0000084 RO_0002202_some_UBERON_0003074,
BINARY SubClassOf UBERON_0000084 RO_0002256_some_UBERON_0003220
BINARY is UBERON_0000085 Class
BINARY SubClassOf UBERON_0000085 UBERON_0000922
BINARY is UBERON_0000086 Class
BINARY SubClassOf UBERON_0000086 UBERON_0005764,
BINARY SubClassOf UBERON_0000086 BFO_0000050_some_UBERON_0000992,
BINARY SubClassOf UBERON_0000086 BFO_0000051_some_CHEBI_17089
BINARY is UBERON_0000092 Class
BINARY is UBERON_0000094 Class
BINARY SubClassOf UBERON_0000094 UBERON_0000062,
BINARY SubClassOf UBERON_0000094 RO_0002473_some_UBERON_0011823
BINARY is UBERON_0000095 Class
BINARY SubClassOf UBERON_0000095 UBERON_0004121,
BINARY SubClassOf UBERON_0000095 UBERON_0005291,
BINARY SubClassOf UBERON_0000095 BFO_0000050_some_UBERON_0002342,
BINARY SubClassOf UBERON_0000095 RO_0002131_some_UBERON_0005428
BINARY is UBERON_0000107 Class
BINARY is UBERON_0000108 Class
BINARY is UBERON_0000109 Class
BINARY is UBERON_0000110 Class
BINARY is UBERON_0000114 Class
BINARY equiv UBERON_0000114 UBERON_0002384_and_(BFO_0000050_some_UBERON_0002048)
BINARY SubClassOf UBERON_0000114 UBERON_0000077,
BINARY SubClassOf UBERON_0000114 UBERON_0002384,
BINARY SubClassOf UBERON_0000114 UBERON_0003580,
BINARY SubClassOf UBERON_0000114 UBERON_0003837,
BINARY SubClassOf UBERON_0000114 BFO_0000050_some_UBERON_0002048,
BINARY SubClassOf UBERON_0000114 RO_0002202_some_UBERON_0004883,
BINARY SubClassOf UBERON_0000114 RO_0002433_some_UBERON_0002048,
BINARY SubClassOf UBERON_0000114 RO_0002494_some_UBERON_0004883
BINARY is UBERON_0000115 Class
BINARY is UBERON_0000117 Class
BINARY equiv UBERON_0000117 UBERON_0000025_and_(BFO_0000050_some_UBERON_0000065)
BINARY SubClassOf UBERON_0000117 UBERON_0000025,
BINARY SubClassOf UBERON_0000117 UBERON_0004119,
BINARY SubClassOf UBERON_0000117 BFO_0000050_some_UBERON_0000065,
BINARY SubClassOf UBERON_0000117 BFO_0000051_some_UBERON_0000483
BINARY is UBERON_0000118 Class
BINARY SubClassOf UBERON_0000118 UBERON_0005153,
BINARY SubClassOf UBERON_0000118 UBERON_0005911,
BINARY SubClassOf UBERON_0000118 RO_0002202_some_UBERON_0005597,
BINARY SubClassOf UBERON_0000118 RO_0002202_some_UBERON_0008947,
BINARY SubClassOf UBERON_0000118 RO_0002220_some_UBERON_0004872
BINARY is UBERON_0000122 Class
BINARY SubClassOf UBERON_0000122 UBERON_0005162,
BINARY SubClassOf UBERON_0000122 BFO_0000050_some_UBERON_0001016,
BINARY SubClassOf UBERON_0000122 BFO_0000051_some_GO_0043005
BINARY is UBERON_0000125 Class
BINARY SubClassOf UBERON_0000125 UBERON_0011215,
BINARY SubClassOf UBERON_0000125 RO_0002160_some_NCBITaxon_7711,
BINARY SubClassOf UBERON_0000125 RO_0002473_some_UBERON_0002020
BINARY is UBERON_0000153 Class
BINARY SubClassOf UBERON_0000153 UBERON_0000475,
BINARY SubClassOf UBERON_0000153 BSPO_0000096_some_UBERON_0000154,
BINARY SubClassOf UBERON_0000153 RO_0002160_some_NCBITaxon_33213
BINARY is UBERON_0000154 Class
