BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY is 200906062039107505 Class
BINARY SubClassOf 200906062039107505 200906049689702967
BINARY is 200906062274997720 Class
BINARY SubClassOf 200906062274997720 200906049689702967
BINARY is 200906062653383284 Class
BINARY SubClassOf 200906062653383284 200906049689702967
BINARY is 200906063190181780 Class
BINARY SubClassOf 200906063190181780 200906049689702967
BINARY is 200906064004561729 Class
BINARY SubClassOf 200906064004561729 200906049689702967
BINARY is 200906064027501405 Class
BINARY SubClassOf 200906064027501405 200906049689702967
BINARY is 200906064066768346 Class
BINARY SubClassOf 200906064066768346 200906049689702967
BINARY is 200906064172144041 Class
BINARY SubClassOf 200906064172144041 200906049689702967
BINARY is 200906064392394758 Class
BINARY SubClassOf 200906064392394758 200906049689702967
BINARY is 200906064966131009 Class
BINARY SubClassOf 200906064966131009 200906049689702967
BINARY is 200906065213475429 Class
BINARY SubClassOf 200906065213475429 200906049689702967
BINARY is 200906065431246253 Class
BINARY SubClassOf 200906065431246253 200906049689702967
BINARY is 200906065574066990 Class
BINARY SubClassOf 200906065574066990 200906049689702967
BINARY is 200906065630512914 Class
BINARY SubClassOf 200906065630512914 200906049689702967
BINARY is 200906065767791446 Class
BINARY SubClassOf 200906065767791446 BJ01_cat
BINARY is 200906065864200096 Class
BINARY SubClassOf 200906065864200096 200906049689702967
BINARY is 200906066074817111 Class
BINARY SubClassOf 200906066074817111 200906049689702967
BINARY is 200906066172633320 Class
BINARY SubClassOf 200906066172633320 BJ01_cat
BINARY is 200906066198292840 Class
BINARY SubClassOf 200906066198292840 BJ01_cat
BINARY is 200906066547138195 Class
BINARY SubClassOf 200906066547138195 200906049689702967
BINARY is 200906066925928043 Class
BINARY SubClassOf 200906066925928043 BJ01_cat
BINARY is 200906067016622790 Class
BINARY SubClassOf 200906067016622790 BJ01_cat
BINARY is 200906067038062216 Class
BINARY SubClassOf 200906067038062216 200906049689702967
BINARY is 200906067526938112 Class
BINARY SubClassOf 200906067526938112 200906049689702967
BINARY is 200906067677585262 Class
BINARY SubClassOf 200906067677585262 200906049689702967
BINARY is 200906067823089108 Class
BINARY SubClassOf 200906067823089108 200906049689702967
BINARY is 200906068364179081 Class
BINARY SubClassOf 200906068364179081 200906049689702967
BINARY is 200906068580241590 Class
BINARY SubClassOf 200906068580241590 200906049689702967
BINARY is 200906068590879487 Class
BINARY SubClassOf 200906068590879487 BJ01_cat
BINARY is 200906069166882059 Class
BINARY SubClassOf 200906069166882059 BJ01_cat
BINARY is 200906069261643940 Class
BINARY SubClassOf 200906069261643940 BJ01_cat
BINARY is 200906069391713100 Class
BINARY SubClassOf 200906069391713100 200906049689702967
BINARY is 200906069506079094 Class
BINARY SubClassOf 200906069506079094 200906049689702967
BINARY is 200906069786868897 Class
BINARY SubClassOf 200906069786868897 200906049689702967
BINARY is 200906070010380167 Class
BINARY SubClassOf 200906070010380167 200906049689702967
BINARY is 200906070048096969 Class
BINARY SubClassOf 200906070048096969 200906049689702967
BINARY is 200906070679503671 Class
BINARY SubClassOf 200906070679503671 200906049689702967
BINARY is 200906070853014430 Class
BINARY SubClassOf 200906070853014430 200906049689702967
BINARY is 200906070980693583 Class
BINARY SubClassOf 200906070980693583 200906049689702967
BINARY is 200906071737743447 Class
BINARY SubClassOf 200906071737743447 200906049689702967
BINARY is 200906072014216240 Class
BINARY SubClassOf 200906072014216240 200906049689702967
BINARY is 200906072350163384 Class
BINARY SubClassOf 200906072350163384 BJ01_cat
BINARY is 200906072582222948 Class
BINARY SubClassOf 200906072582222948 BJ01_cat
BINARY is 200906072598155027 Class
BINARY SubClassOf 200906072598155027 200906049689702967
BINARY is 200906072782206769 Class
BINARY SubClassOf 200906072782206769 200906049689702967
BINARY is 200906072889745042 Class
BINARY SubClassOf 200906072889745042 BJ01_cat
BINARY is 200906073863779476 Class
BINARY SubClassOf 200906073863779476 200906049689702967
BINARY is 200906074409678254 Class
BINARY SubClassOf 200906074409678254 200906049689702967
BINARY is 200906075025112691 Class
BINARY SubClassOf 200906075025112691 200906049689702967
BINARY is 200906075221164012 Class
BINARY SubClassOf 200906075221164012 200906049689702967
BINARY is 200906075371777268 Class
BINARY SubClassOf 200906075371777268 200906049689702967
BINARY is 200906075982917790 Class
BINARY SubClassOf 200906075982917790 200906049689702967
BINARY is 200906076067070618 Class
BINARY SubClassOf 200906076067070618 200906049689702967
BINARY is 200906076277039012 Class
BINARY SubClassOf 200906076277039012 200906049689702967
BINARY is 200906076355057537 Class
BINARY SubClassOf 200906076355057537 200906049689702967
BINARY is 200906076722913518 Class
BINARY SubClassOf 200906076722913518 200906049689702967
BINARY is 200906076781399402 Class
BINARY SubClassOf 200906076781399402 200906049689702967
BINARY is 200906076826926131 Class
BINARY SubClassOf 200906076826926131 200906049689702967
BINARY is 200906077041977220 Class
BINARY SubClassOf 200906077041977220 BJ01_cat
BINARY is 200906077355454486 Class
BINARY SubClassOf 200906077355454486 200906049689702967
BINARY is 200906077409704823 Class
BINARY SubClassOf 200906077409704823 200906049689702967
BINARY is 200906077414395936 Class
BINARY SubClassOf 200906077414395936 200906049689702967
BINARY is 200906077493086137 Class
BINARY SubClassOf 200906077493086137 200906049689702967
BINARY is 200906077558634439 Class
BINARY SubClassOf 200906077558634439 BJ01_cat
BINARY is 200906077675169844 Class
